YEAR,Plant State,"AER
Fuel Type Code","Net Generation
(Megawatthours)"
2021,UT,NG,"989,957"
2021,UT,NG,"1,756,333"
2021,UT,NG,"21,051"
2021,UT,COL,0
2021,UT,OTH,"130,106"
2021,UT,NG,"237,932"
2021,UT,NG,"305,677"
2021,UT,NG,"2,343,425"
2021,UT,NG,"4,045,930"
2021,UT,NG,"192,156"
2021,UT,OOG,"5,272"
2021,UT,WND,"45,624"
2021,UT,WND,"415,707"
2021,UT,WND,"199,311"
2021,UT,DFO,0
2021,UT,NG,"25,176"
2021,UT,DFO,0
2021,UT,NG,"68,365"
2021,UT,NG,"34,042"
2021,UT,SUN,"220,536"
2021,UT,SUN,"207,278"
2021,UT,SUN,"209,377"
2021,UT,SUN,"195,299"
2021,UT,SUN,"108,278"
2021,UT,SUN,"205,997"
2021,UT,SUN,"125,093"
2021,UT,SUN,"208,627"
2021,UT,WND,"15,758"
2021,UT,WND,"144,973"
2021,UT,MLG,"14,470"
2021,UT,SUN,"224,667"
2021,UT,SUN,"120,791"
2021,UT,SUN,"159,142"
2021,UT,SUN,"331,362"
2021,UT,SUN,"236,132"
2021,UT,SUN,"178,718"
2021,UT,SUN,"267,747"
2021,UT,SUN,0
2021,UT,GEO,"173,443"
2021,UT,DFO,0
2021,UT,NG,"119,737"
2021,UT,NG,"53,817"
2021,UT,HYC,"702,236"
2021,UT,HYC,"46,802"
2021,UT,DFO,439
2021,UT,DFO,9
2021,UT,DFO,0
2021,UT,MLG,"63,450"
2021,UT,NG,"25,944"
2021,UT,NG,"9,370"
2021,UT,NG,"5,961"
2021,UT,ORW,733
2021,UT,WOO,0
2021,UT,SUN,"474,212"
2021,UT,GEO,"187,601"
2021,UT,OTH,"58,464"
2021,UT,WND,"5,059"
2021,VA,COL,0
2021,VA,DFO,0
2021,VA,NG,"133,136"
2021,VA,HYC,"267,011"
2021,VA,HPS,"-288,355"
2021,VA,DFO,0
2021,VA,NG,0
2021,VA,DFO,551
2021,VA,NG,"1,947,957"
2021,VA,COL,"1,064,729"
2021,VA,DFO,"24,613"
2021,VA,DFO,0
2021,VA,NG,0
2021,VA,DFO,"2,522"
2021,VA,NG,"2,313,606"
2021,VA,RFO,0
2021,VA,DFO,806
2021,VA,DFO,0
2021,VA,RFO,0
2021,VA,NUC,"6,640,059"
2021,VA,NUC,"6,559,811"
2021,VA,COL,0
2021,VA,DFO,329
2021,VA,NG,"21,770"
2021,VA,RFO,"27,130"
2021,VA,HPS,"-750,348"
2021,VA,HYC,119
2021,VA,NUC,"6,919,326"
2021,VA,NUC,"8,452,320"
2021,VA,COL,"888,403"
2021,VA,DFO,"4,257"
2021,VA,DFO,"32,458"
2021,VA,NG,"443,009"
2021,VA,COL,0
2021,VA,DFO,0
2021,VA,COL,"14,248"
2021,VA,WWW,"224,469"
2021,VA,DFO,68
2021,VA,NG,"196,050"
2021,VA,ORW,0
2021,VA,RFO,41
2021,VA,ORW,"7,676"
2021,VA,WWW,"78,423"
2021,VA,DFO,737
2021,VA,NG,"238,713"
2021,VA,DFO,"2,860"
2021,VA,NG,"717,270"
2021,VA,HYC,"17,907"
2021,VA,HYC,326
2021,VA,COL,0
2021,VA,DFO,0
2021,VA,NG,"3,897"
2021,VA,ORW,"3,639"
2021,VA,WWW,"46,377"
2021,VA,MLG,"309,763"
2021,VA,OTH,"378,601"
2021,VA,NG,"4,840"
2021,VA,MLG,"66,180"
2021,VA,OTH,"80,885"
2021,VA,COL,"3,952"
2021,VA,WWW,"136,005"
2021,VA,DFO,0
2021,VA,NG,"65,929"
2021,VA,RFO,49
2021,VA,WWW,"75,988"
2021,VA,COL,"117,602"
2021,VA,WWW,"422,857"
2021,VA,DFO,323
2021,VA,NG,"171,700"
2021,VA,RFO,"3,099"
2021,VA,WWW,"160,279"
2021,VA,DFO,"3,870"
2021,VA,NG,"1,231,678"
2021,VA,DFO,"8,090"
2021,VA,NG,"2,460,298"
2021,VA,DFO,"3,970"
2021,VA,NG,"875,155"
2021,VA,COL,0
2021,VA,DFO,0
2021,VA,NG,"172,350"
2021,VA,NG,0
2021,VA,COL,0
2021,VA,WWW,"191,532"
2021,VA,NG,"53,882"
2021,VA,RFO,0
2021,VA,COL,0
2021,VA,NG,"52,526"
2021,VA,COL,"89,668"
2021,VA,DFO,747
2021,VA,HYC,"1,370"
2021,VA,HYC,"13,171"
2021,VA,DFO,"48,277"
2021,VA,MLG,"55,723"
2021,VA,OTH,"68,106"
2021,VA,DFO,"37,804"
2021,VA,DFO,0
2021,VA,NG,"1,378,796"
2021,VA,DFO,0
2021,VA,NG,"2,269,922"
2021,VA,NG,0
2021,VA,NG,"7,109,295"
2021,VA,DFO,86
2021,VA,DFO,116
2021,VA,HYC,0
2021,VA,HYC,0
2021,VA,COL,0
2021,VA,DFO,-6
2021,VA,NG,"-4,324"
2021,VA,WWW,0
2021,VA,DFO,"9,272"
2021,VA,NG,"47,051"
2021,VA,DFO,"23,691"
2021,VA,NG,"3,025,475"
2021,VA,COL,"836,886"
2021,VA,DFO,"6,349"
2021,VA,WOC,0
2021,VA,WWW,"110,468"
2021,VA,MLG,"67,534"
2021,VA,MLG,0
2021,VA,NG,0
2021,VA,ORW,"5,830"
2021,VA,NG,0
2021,VA,NG,"8,671,856"
2021,VA,NG,"1,824,729"
2021,VA,NG,"3,236,186"
2021,VA,WND,"49,583"
2021,VA,NG,"93,312"
2021,VA,SUN,"1,404"
2021,VA,SUN,"3,088"
2021,VA,NG,0
2021,VA,NG,"11,513,187"
2021,VA,SUN,"156,228"
2021,VA,SUN,"41,385"
2021,VA,SUN,"189,319"
2021,VA,SUN,"11,417"
2021,VA,SUN,"9,706"
2021,VA,SUN,"271,236"
2021,VA,SUN,"216,384"
2021,VA,SUN,"157,076"
2021,VA,SUN,"159,887"
2021,VA,SUN,"289,984"
2021,VA,SUN,"94,031"
2021,VA,SUN,"173,511"
2021,VA,SUN,"88,590"
2021,VA,SUN,"69,839"
2021,VA,SUN,"15,089"
2021,VA,SUN,"64,720"
2021,VA,SUN,"117,815"
2021,VA,SUN,"154,650"
2021,VA,SUN,"101,597"
2021,VA,SUN,"57,366"
2021,VA,SUN,"8,056"
2021,VA,DFO,0
2021,VA,NG,0
2021,VA,DFO,"2,870"
2021,VA,NG,"1,192,358"
2021,VA,COL,0
2021,VA,DFO,"59,101"
2021,VA,DFO,"1,460"
2021,VA,NG,"2,023,169"
2021,VA,NG,"524,939"
2021,VA,NG,"6,477"
2021,VA,HYC,"1,458,523"
2021,VA,HYC,"57,168"
2021,VA,DFO,"6,449"
2021,VA,DFO,"14,480"
2021,VA,DFO,7
2021,VA,MLG,"506,027"
2021,VA,MLG,"15,189"
2021,VA,NG,0
2021,VA,NG,"1,172"
2021,VA,WOO,0
2021,VA,SUN,"358,528"
2021,VA,SUN,"552,123"
2021,VA,SUN,"1,705"
2021,VA,COL,"114,464"
2021,VA,COL,0
2021,VA,COL,0
2021,VA,DFO,"3,302"
2021,VA,DFO,0
2021,VA,DFO,26
2021,VA,NG,"12,802"
2021,VA,NG,"43,554"
2021,VA,NG,"32,758"
2021,VA,ORW,236
2021,VA,RFO,0
2021,VA,WWW,"752,844"
2021,VA,WWW,"215,428"
2021,VT,DFO,0
2021,VT,NG,554
2021,VT,WWW,"272,801"
2021,VT,DFO,269
2021,VT,DFO,172
2021,VT,DFO,0
2021,VT,WOO,0
2021,VT,WOO,"1,325"
2021,VT,HYC,"34,416"
2021,VT,DFO,124
2021,VT,WND,"10,970"
2021,VT,WND,"61,466"
2021,VT,DFO,0
2021,VT,NG,"1,500"
2021,VT,RFO,0
2021,VT,WWW,"1,641"
2021,VT,WND,"151,245"
2021,VT,WND,"21,096"
2021,VT,OTH,2
2021,VT,SUN,"1,607"
2021,VT,SUN,"2,820"
2021,VT,OTH,172
2021,VT,SUN,"7,864"
2021,VT,SUN,"7,265"
2021,VT,SUN,"6,830"
2021,VT,SUN,"6,925"
2021,VT,WND,"93,411"
2021,VT,SUN,"25,958"
2021,VT,OTH,333
2021,VT,SUN,"7,034"
2021,VT,OTH,627
2021,VT,SUN,"7,746"
2021,VT,OTH,"1,371"
2021,VT,SUN,"6,375"
2021,VT,OTH,0
2021,VT,DFO,"1,699"
2021,VT,RFO,0
2021,VT,HYC,"322,301"
2021,VT,HYC,"718,120"
2021,VT,DFO,88
2021,VT,MLG,"60,708"
2021,VT,MLG,"9,185"
2021,VT,SUN,"1,361"
2021,VT,SUN,"106,408"
2021,VT,DFO,0
2021,VT,WWW,"193,945"
2021,WA,NUC,"8,511,288"
2021,WA,DFO,349
2021,WA,NG,"386,060"
2021,WA,DFO,"6,826"
2021,WA,COL,"2,998,259"
2021,WA,COL,"109,046"
2021,WA,WOC,184
2021,WA,HYC,"591,285"
2021,WA,DFO,525
2021,WA,HYC,"5,728,929"
2021,WA,HYC,"4,074,325"
2021,WA,HYC,"4,540,765"
2021,WA,HYC,"4,968,662"
2021,WA,HYC,"1,010,589"
2021,WA,HYC,"10,981,266"
2021,WA,HYC,"1,405,795"
2021,WA,HYC,"1,345,999"
2021,WA,HYC,"1,338,468"
2021,WA,HYC,"18,323,332"
2021,WA,HPS,"1,986"
2021,WA,HYC,"1,347,643"
2021,WA,HYC,"2,382,768"
2021,WA,HYC,"822,307"
2021,WA,HYC,"987,701"
2021,WA,HYC,"3,204,939"
2021,WA,NG,"1,942,569"
2021,WA,MLG,0
2021,WA,MLG,0
2021,WA,MLG,0
2021,WA,DFO,0
2021,WA,NG,"177,171"
2021,WA,DFO,0
2021,WA,NG,"353,308"
2021,WA,NG,"1,374,652"
2021,WA,NG,"2,166,210"
2021,WA,WWW,"171,954"
2021,WA,DFO,34
2021,WA,NG,"46,800"
2021,WA,RFO,"2,187"
2021,WA,ORW,"10,999"
2021,WA,COL,"25,031"
2021,WA,WWW,"45,568"
2021,WA,MLG,"53,829"
2021,WA,OTH,"65,790"
2021,WA,DFO,0
2021,WA,WOO,0
2021,WA,NG,"710,846"
2021,WA,OOG,"237,716"
2021,WA,DFO,794
2021,WA,NG,"448,844"
2021,WA,DFO,"1,808"
2021,WA,NG,"909,556"
2021,WA,DFO,120
2021,WA,DFO,7
2021,WA,NG,"12,605"
2021,WA,WOO,0
2021,WA,DFO,0
2021,WA,NG,"798,665"
2021,WA,DFO,0
2021,WA,NG,"1,449,572"
2021,WA,DFO,130
2021,WA,NG,164
2021,WA,WND,"416,138"
2021,WA,SUN,484
2021,WA,WND,"714,023"
2021,WA,WND,"556,990"
2021,WA,DFO,0
2021,WA,WND,"934,208"
2021,WA,WND,"128,599"
2021,WA,WND,"348,328"
2021,WA,OTH,0
2021,WA,SUN,"43,424"
2021,WA,WND,"426,502"
2021,WA,WND,"414,262"
2021,WA,OTH,0
2021,WA,NG,"1,162,101"
2021,WA,NG,0
2021,WA,NG,"218,117"
2021,WA,NG,"2,335,256"
2021,WA,NG,"324,449"
2021,WA,NG,"616,992"
2021,WA,DFO,310
2021,WA,NG,"167,215"
2021,WA,HYC,"7,082,309"
2021,WA,HYC,"304,730"
2021,WA,DFO,"1,497"
2021,WA,MLG,"47,451"
2021,WA,NG,"50,410"
2021,WA,NG,0
2021,WA,ORW,"15,049"
2021,WA,SUN,"7,271"
2021,WA,COL,0
2021,WA,WWW,"344,025"
2021,WA,DFO,0
2021,WA,NG,757
2021,WA,NG,"61,438"
2021,WA,PC,0
2021,WA,WOO,74
2021,WA,RFO,"3,383"
2021,WA,ORW,0
2021,WA,COL,0
2021,WA,WWW,"29,107"
2021,WA,WWW,"309,922"
2021,WA,WWW,"408,386"
2021,WA,WOO,"4,031"
2021,WA,WND,"2,568,605"
2021,WA,WND,"3,000,650"
2021,WI,DFO,"4,108"
2021,WI,MLG,"12,939"
2021,WI,OTH,"15,814"
2021,WI,NG,162
2021,WI,WWW,"29,863"
2021,WI,NG,"2,580,243"
2021,WI,NG,"4,459,279"
2021,WI,NG,"25,911"
2021,WI,COL,"4,449,884"
2021,WI,COL,0
2021,WI,DFO,0
2021,WI,COL,0
2021,WI,NG,"318,670"
2021,WI,DFO,-222
2021,WI,NUC,"5,137,279"
2021,WI,NUC,"4,832,911"
2021,WI,DFO,"3,129"
2021,WI,COL,"2,307,419"
2021,WI,DFO,0
2021,WI,NG,"90,526"
2021,WI,DFO,0
2021,WI,NG,"12,876"
2021,WI,DFO,0
2021,WI,NG,"25,566"
2021,WI,COL,"4,728,402"
2021,WI,COL,0
2021,WI,HYC,"34,036"
2021,WI,NG,0
2021,WI,COL,"27,117"
2021,WI,NG,722
2021,WI,PC,"153,716"
2021,WI,COL,0
2021,WI,WWW,"56,971"
2021,WI,COL,0
2021,WI,DFO,113
2021,WI,COL,"406,755"
2021,WI,DFO,"3,713"
2021,WI,COL,"1,717,916"
2021,WI,DFO,"5,990"
2021,WI,COL,"5,900,823"
2021,WI,COL,0
2021,WI,COL,0
2021,WI,DFO,0
2021,WI,NG,"217,075"
2021,WI,PC,0
2021,WI,COL,0
2021,WI,HYC,"22,167"
2021,WI,COL,0
2021,WI,WWW,"84,687"
2021,WI,NG,"56,782"
2021,WI,MLG,"78,672"
2021,WI,HYC,"23,610"
2021,WI,COL,"41,623"
2021,WI,WWW,"50,173"
2021,WI,DFO,0
2021,WI,NG,"2,183"
2021,WI,RFO,399
2021,WI,ORW,"1,021"
2021,WI,WWW,"7,952"
2021,WI,HYC,"10,043"
2021,WI,COL,"8,230"
2021,WI,DFO,34
2021,WI,NG,"4,047"
2021,WI,COL,0
2021,WI,DFO,0
2021,WI,COL,"59,456"
2021,WI,WWW,"84,540"
2021,WI,DFO,0
2021,WI,NG,"35,380"
2021,WI,PC,0
2021,WI,RFO,"1,211"
2021,WI,OTH,"2,209"
2021,WI,WWW,"5,534"
2021,WI,HYC,"31,041"
2021,WI,NG,0
2021,WI,RFO,0
2021,WI,DFO,0
2021,WI,COL,0
2021,WI,DFO,0
2021,WI,NG,0
2021,WI,WWW,0
2021,WI,DFO,0
2021,WI,COL,0
2021,WI,DFO,6
2021,WI,NG,"7,929"
2021,WI,DFO,466
2021,WI,MLG,"22,318"
2021,WI,NG,"58,557"
2021,WI,DFO,388
2021,WI,NG,"304,196"
2021,WI,DFO,806
2021,WI,NG,"563,127"
2021,WI,DFO,"7,098"
2021,WI,NG,"675,646"
2021,WI,NG,"1,245,103"
2021,WI,NG,"1,981,504"
2021,WI,WND,"52,038"
2021,WI,DFO,0
2021,WI,NG,"1,558,024"
2021,WI,DFO,0
2021,WI,NG,"2,607,493"
2021,WI,COL,"1,256,242"
2021,WI,NG,"8,925"
2021,WI,COL,"6,438,720"
2021,WI,COL,0
2021,WI,DFO,885
2021,WI,WND,"299,631"
2021,WI,WND,"131,642"
2021,WI,DFO,10
2021,WI,WND,"127,648"
2021,WI,WND,"363,612"
2021,WI,WND,"348,064"
2021,WI,MLG,"10,884"
2021,WI,NG,"20,043"
2021,WI,WND,"6,871"
2021,WI,SUN,"3,955"
2021,WI,SUN,"2,143"
2021,WI,SUN,"1,784"
2021,WI,SUN,"1,903"
2021,WI,SUN,"2,939"
2021,WI,SUN,"2,848"
2021,WI,SUN,"4,946"
2021,WI,SUN,"8,249"
2021,WI,SUN,"196,818"
2021,WI,NG,"713,710"
2021,WI,NG,"1,257,956"
2021,WI,SUN,175
2021,WI,SUN,"38,481"
2021,WI,DFO,0
2021,WI,NG,"114,603"
2021,WI,NG,"28,987"
2021,WI,DFO,"5,569"
2021,WI,DFO,0
2021,WI,NG,"317,701"
2021,WI,NG,"300,556"
2021,WI,DFO,"3,589"
2021,WI,WOO,0
2021,WI,MLG,"22,620"
2021,WI,NG,"2,338,447"
2021,WI,HYC,"2,202,747"
2021,WI,HYC,"142,980"
2021,WI,HYC,"20,364"
2021,WI,HYC,"17,347"
2021,WI,COL,0
2021,WI,DFO,871
2021,WI,DFO,0
2021,WI,DFO,325
2021,WI,DFO,9
2021,WI,DFO,0
2021,WI,MLG,"184,272"
2021,WI,MLG,"52,229"
2021,WI,NG,"3,706"
2021,WI,NG,0
2021,WI,NG,0
2021,WI,NG,"5,270"
2021,WI,ORW,"16,198"
2021,WI,ORW,"22,544"
2021,WI,ORW,"20,824"
2021,WI,SUN,"61,839"
2021,WI,SUN,"63,560"
2021,WI,SUN,"3,074"
2021,WI,COL,0
2021,WI,COL,0
2021,WI,COL,0
2021,WI,WWW,"12,658"
2021,WI,DFO,0
2021,WI,DFO,0
2021,WI,DFO,2
2021,WI,NG,"64,315"
2021,WI,NG,"38,710"
2021,WI,NG,0
2021,WI,NG,"167,356"
2021,WI,ORW,"2,431"
2021,WI,ORW,344
2021,WI,PC,0
2021,WI,RFO,0
2021,WI,COL,"15,308"
2021,WI,COL,"81,227"
2021,WI,OTH,"7,620"
2021,WI,WWW,"198,511"
2021,WI,WWW,"116,969"
2021,WI,WWW,"33,051"
2021,WI,WND,"196,360"
2021,WI,WND,"68,320"
2021,WI,WND,"20,780"
2021,WV,COL,"11,956,892"
2021,WV,DFO,"54,219"
2021,WV,COL,"5,188,394"
2021,WV,DFO,"20,104"
2021,WV,COL,0
2021,WV,COL,0
2021,WV,DFO,0
2021,WV,NG,"18,041"
2021,WV,COL,"11,476,110"
2021,WV,COL,"4,727,065"
2021,WV,DFO,"42,039"
2021,WV,WOO,24
2021,WV,COL,"5,478,845"
2021,WV,DFO,"29,706"
2021,WV,RFO,0
2021,WV,WOO,131
2021,WV,COL,"791,784"
2021,WV,NG,"22,957"
2021,WV,PC,0
2021,WV,COL,"6,768,030"
2021,WV,COL,"7,116,472"
2021,WV,DFO,"16,286"
2021,WV,COL,0
2021,WV,COL,0
2021,WV,COL,0
2021,WV,NG,"699,585"
2021,WV,OOG,"53,005"
2021,WV,NG,"331,154"
2021,WV,DFO,"4,689"
2021,WV,NG,"1,247,774"
2021,WV,WND,"91,219"
2021,WV,WND,"566,802"
2021,WV,COL,"5,536,801"
2021,WV,NG,"14,997"
2021,WV,WND,"253,731"
2021,WV,OTH,"-3,932"
2021,WV,WND,"185,748"
2021,WV,WND,"55,177"
2021,WV,WND,"13,454"
2021,WV,WND,"303,345"
2021,WV,OTH,"-12,339"
2021,WV,WND,"154,660"
2021,WV,OTH,0
2021,WV,NG,"267,610"
2021,WV,HYC,"638,314"
2021,WV,HYC,"343,793"
2021,WV,HYC,"534,075"
2021,WV,MLG,"6,339"
2021,WV,NG,"65,027"
2021,WV,WOC,"572,431"
2021,WY,DFO,"10,069"
2021,WY,COL,"3,372,973"
2021,WY,COL,"218,200"
2021,WY,NG,"388,781"
2021,WY,COL,"2,207,665"
2021,WY,DFO,"2,836"
2021,WY,COL,"1,711,987"
2021,WY,DFO,"34,710"
2021,WY,COL,"7,067,718"
2021,WY,COL,"1,212,123"
2021,WY,DFO,"8,640"
2021,WY,COL,"10,334,200"
2021,WY,COL,"151,532"
2021,WY,DFO,0
2021,WY,NG,"51,883"
2021,WY,COL,0
2021,WY,DFO,286
2021,WY,NG,"5,168"
2021,WY,RFO,0
2021,WY,NG,0
2021,WY,OOG,"4,341"
2021,WY,RFO,0
2021,WY,NG,"3,692"
2021,WY,OTH,"84,037"
2021,WY,NG,"1,124"
2021,WY,COL,"520,392"
2021,WY,NG,"490,598"
2021,WY,OOG,"348,072"
2021,WY,COL,"2,940,689"
2021,WY,WOO,"3,102"
2021,WY,WND,"207,903"
2021,WY,WND,"160,538"
2021,WY,WND,"67,746"
2021,WY,WND,"301,532"
2021,WY,WND,"102,892"
2021,WY,WND,"401,313"
2021,WY,HYC,"9,080"
2021,WY,NG,"88,005"
2021,WY,NG,"264,116"
2021,WY,NG,"12,719"
2021,WY,NG,"25,126"
2021,WY,SUN,"179,072"
2021,WY,WND,"443,268"
2021,WY,WND,"736,904"
2021,WY,WND,"842,304"
2021,WY,WND,"218,461"
2021,WY,WND,"760,259"
2021,WY,WND,"670,071"
2021,WY,WND,"528,032"
2021,WY,NG,"125,833"
2021,WY,NG,"22,244"
2021,WY,HYC,"980,912"
2021,WY,DFO,185
2021,WY,DFO,0
2021,WY,NG,"7,519"
2021,WY,NG,"55,667"
2021,WY,OOG,"9,313"
2021,WY,COL,"2,106,950"
2021,WY,COL,"140,457"
2021,WY,OTH,0
2021,WY,WND,"2,196,832"
2021,WY,WND,"810,599"
